1951	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.4	0	12.6	20.1
1951	4	0	0	22.4	0	18.3	23.8	0	0	35.6	0	22.4	28.6	0	0	0	0	45.6	20.2	0	0	0	62.1	21.7	0	71.2	0	0	0	28.6	0	-1
1951	5	0	0	0	0	12.6	0	0	0	0	0	0	20.5	0	0	0	0	23.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1951	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
1951	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1951	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1951	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
1951	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1951	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
1951	12	0	0	6.2	0	0	10.6	0	0	0	0	0	0	0	0	0	0	0	0	0	20.2	0	0	0	0	0	0	0	0	0	0	0
1952	1	0	0	0	16.6	0	12.8	0	0	20.1	7.3	9	10.8	22.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1952	2	0	0	0	0	0	8.2	0	10.3	0	77	44.3	0	20.4	0	22.6	0	0	12.4	0	0	10.3	0	6.2	0	0	9.6	0	0	0	-1	-1
1952	3	0	3.2	7.2	24.2	0	0	0	0	0	0	0	0	0	4	18.1	0	27	0	31.2	16	0	14.5	0	0	0	0	0	0	0	0	8.5
1952	4	0	22	37.2	0	0	0	0	0	0	0	0	0	0	0	52.2	0	0	0	0	0	23	0	0	0	22.2	0	0	0	0	24.7	-1
1952	5	0	3.4	0	0	0	0	0	0	0	0	0	16.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1952	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
1952	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1952	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1952	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
1952	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1952	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
1952	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1953	1	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	3	0	0	0
1953	2	0	6	15	10	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	24	4	0	0	24	20.2	50	-1	-1	-1
1953	3	20	0	0	0	0	16	0	0	35	0	0	34	0	20	18	30	0	10.2	0	0	0	16.4	0	0	21.4	0	0	0	0	0	0
1953	4	0	0	0	0	0	0	0	0	0	0	0	10	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
1953	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1953	6	0	0	0	0	0	0	0	30	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
1953	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1953	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1953	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	8	0	0	0	0	0	0	0	0	0	0	-1
1953	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1953	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	30	0	-1
1953	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	8	0	0	0	0	0	0	0	0	0	0	0	0
1954	1	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	35	0	0	28.2	0	0	0	0	0	0	23
1954	2	0	0	0	0	0	0	29.8	0	0	0	0	0	0	8	30	28.2	90.5	0	29.2	0	0	0	0	32	0	25	0	0	-1	-1	-1
1954	3	0	0	19	28.5	0	0	0	54	0	14	0	40	0	28	0	10.5	0	85	10.2	10	0	0	0	0	0	0	0	0	0	0	0
1954	4	0	0	0	0	0	0	0	0	10.2	0	0	0	8	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
1954	5	0	0	0	15	0	0	8	0	0	0	0	0	10.5	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0
1954	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
